"pair_ID"	"sentence_A"	"sentence_B"	"relatedness_score"	"SemEval_set"
12192	"Um motociclista está levantando-se no assento de uma motocicleta branca"	"Nenhum motociclista está levantando-se no assento de uma motocicleta"	"3.8"	"TRAIN"
12193	"Alguém está em uma motocicleta preta e branca e está em pé sobre o assento"	"Um piloto está em uma bicicleta preto e branco e está em pé sobre o assento"	"4.6"	"TRAIN"
12194	"Ninguém está em uma motocicleta e está em pé sobre o assento"	"Alguém está em uma motocicleta preta e branca e está em pé sobre o assento"	"3.7"	"TRAIN"
12195	"Um piloto está em uma bicicleta preto e branco e está em pé sobre o assento"	"Um motociclista está levantando-se no assento de uma motocicleta branca"	"3.6"	"TRAIN"
12196	"Ninguém está em uma motocicleta e está em pé sobre o assento"	"Um motociclista está levantando-se no assento de uma motocicleta branca"	"3.6"	"TRAIN"
12197	"Alguém está em uma motocicleta preta e branca e está em pé sobre o assento"	"Uma motocicleta está montando em pé no assento do veículo"	"3.16"	"DEV"
12198	"Alguém está em uma motocicleta preta e branca e está em pé sobre o assento"	"Nenhum motociclista está levantando-se no assento de uma motocicleta"	"3.6"	"TRAIN"
12199	"Alguém está em uma motocicleta preta e branca e está em pé sobre o assento"	"Um motociclista está levantando-se no assento de uma motocicleta branca"	"3.7"	"TRAIN"
12200	"Um motociclista está montando uma moto perigosamente ao longo de uma estrada"	"Um motociclista está montando uma moto ao longo de uma estrada"	"4.6"	"TRAIN"
12201	"Não há motociclista andar de moto ao longo de uma estrada"	"Um motociclista está montando uma moto ao longo de uma estrada"	"3.7"	"TRAIN"
12202	"Um homem com um capacete pintado de vermelho está montando uma motocicleta azul na estrada"	"Um motociclista com um capacete vermelho está montando uma motocicleta azul na estrada"	"4.8"	"TRAIN"
12203	"Um motociclista com um capacete vermelho está montando uma motocicleta azul na estrada"	"Um motociclista sem capacete está esperando em uma motocicleta azul perto da estrada"	"3.7"	"TRAIN"
12204	"Um homem com um capacete pintado de vermelho está montando uma motocicleta azul na estrada"	"Um motociclista está montando uma moto ao longo de uma estrada"	"4.0"	"TRAIN"
12205	"Um motociclista sem capacete está esperando em uma motocicleta azul perto da estrada"	"Um motociclista está montando uma moto ao longo de uma estrada"	"3.3"	"TRAIN"
12206	"Um motociclista com um capacete vermelho está montando uma motocicleta azul na estrada"	"Um motociclista está montando uma moto perigosamente ao longo de uma estrada"	"3.8"	"TRAIN"
12207	"Não há motociclista andar de moto ao longo de uma estrada"	"Um motociclista com um capacete vermelho está montando uma motocicleta azul na estrada"	"3.3"	"TRAIN"
12208	"Um motociclista com um capacete vermelho está montando uma motocicleta azul na estrada"	"Um motociclista está montando uma moto ao longo de uma estrada"	"4.5"	"TRAIN"
12209	"Um cão está pegando um pedaço de pau no ar e outro está assistindo"	"Um cão está saltando no ar e outro está assistindo"	"4.2"	"TRAIN"
12210	"Não há cão pula no ar"	"Um cão está saltando no ar e outro está assistindo"	"3.3"	"TRAIN"
12211	"Dois cães estão jogando por uma árvore"	"Dois cães estão jogando por uma planta"	"4.6"	"DEV"
12212	"Dois cães estão jogando por uma árvore"	"Dois cães estão dormindo por uma árvore"	"3.56"	"TRAIN"
12213	"Um cão está saltando no ar e outro está assistindo"	"Dois cães estão jogando por uma planta"	"2.8"	"TRAIN"
12214	"Um cão está saltando no ar e outro está assistindo"	"Dois cães estão dormindo por uma árvore"	"2.6"	"TRAIN"
12215	"Dois cães estão jogando por uma árvore"	"Um cão está pegando um pedaço de pau no ar e outro está assistindo"	"3.7"	"TRAIN"
12216	"Dois cães estão jogando por uma árvore"	"Não há cão pula no ar"	"2.7"	"TRAIN"
12217	"Dois cães estão jogando por uma árvore"	"Um cão está saltando no ar e outro está assistindo"	"3.0"	"TRAIN"
12218	"Uma menina de branco está dançando"	"Uma menina está vestindo roupas brancas e está dançando"	"4.9"	"DEV"
12219	"Não há nenhuma menina na dança branca"	"Uma menina de branco está dançando"	"4.2"	"DEV"
12220	"O bailarino está dançando na frente do equipamento de som"	"A menina loura está dançando na frente do equipamento de som"	"4.4"	"TRAIN"
12221	"A menina loura está dançando por trás do equipamento de som"	"A menina loura está dançando na frente do equipamento de som"	"3.9"	"TRAIN"
12222	"A menina loura está dançando na frente do equipamento de som"	"O equipamento em frente da menina de dança loura é som"	"3.9"	"TRAIN"
12223	"Uma menina de branco está dançando"	"O bailarino está dançando na frente do equipamento de som"	"4.0"	"TRAIN"
12224	"Uma menina de branco está dançando"	"A menina loura está dançando por trás do equipamento de som"	"3.3"	"TRAIN"
12225	"O equipamento em frente da menina de dança loura é som"	"Uma menina de branco está dançando"	"2.7"	"DEV"
12226	"Uma menina está vestindo roupas brancas e está dançando"	"A menina loura está dançando na frente do equipamento de som"	"3.5"	"TRAIN"
12227	"A menina loura está dançando na frente do equipamento de som"	"Não há nenhuma menina na dança branca"	"3.3"	"TRAIN"
12228	"Uma menina de branco está dançando"	"A menina loura está dançando na frente do equipamento de som"	"3.3"	"DEV"
12229	"Os filhos de uma família são pacientemente jogando e esperando"	"Os filhos de uma família estão jogando e esperando"	"4.5"	"TRAIN"
12230	"Os filhos de uma família estão jogando e esperando"	"Não há crianças brincando e esperando"	"3.1"	"TRAIN"
12231	"Três crianças asiáticas estão dançando e um homem sério procura"	"Três crianças asiáticas estão dançando e um homem está olhando"	"4.5"	"TRAIN"
12232	"Três crianças asiáticas estão dançando e um homem está olhando"	"Três crianças asiáticas estão dançando e não está olhando nenhum homem"	"3.9"	"TRAIN"
12233	"Três crianças asiáticas estão dançando e um homem está olhando"	"Um homem asiático dança e três crianças estão procurando"	"3.7"	"TRAIN"
12234	"Os filhos de uma família estão jogando e esperando"	"Três crianças asiáticas estão dançando e um homem sério procura"	"1.9"	"TRAIN"
12235	"Os filhos de uma família estão jogando e esperando"	"Três crianças asiáticas estão dançando e não está olhando nenhum homem"	"2.7"	"TRAIN"
12236	"Os filhos de uma família estão jogando e esperando"	"Um homem asiático dança e três crianças estão procurando"	"1.9"	"DEV"
12237	"Os filhos de uma família são pacientemente jogando e esperando"	"Três crianças asiáticas estão dançando e um homem está olhando"	"2.3"	"TRAIN"
12238	"Não há crianças brincando e esperando"	"Três crianças asiáticas estão dançando e um homem está olhando"	"1.6"	"TRAIN"
12239	"Três crianças asiáticas estão dançando e um homem está olhando"	"Os filhos de uma família estão jogando e esperando"	"2.3"	"TRAIN"
12240	"A mulher está vestindo um chapéu egípcio na cabeça"	"A mulher está vestindo um cocar egípcia"	"4.3"	"TRAIN"
12241	"A mulher está vestindo um cocar egípcia"	"A mulher está vestindo um cocar indígena"	"4.0"	"TRAIN"
12242	"A mulher está vestindo um cocar egípcia"	"Um egípcio está vestindo touca de uma mulher"	"3.9"	"TRAIN"
12243	"A mulher está usando óculos e uma touca preta"	"A mulher com um chapéu preto é usando óculos escuros"	"3.9"	"TRAIN"
12244	"A mulher não está usando óculos ou um cocar"	"A mulher está usando óculos e uma touca preta"	"3.9"	"TRAIN"
12245	"A mulher negra está usando óculos sobre o cocar"	"A mulher está usando óculos e uma touca preta"	"3.7"	"TRAIN"
12246	"A mulher está vestindo um cocar egípcia"	"A mulher com um chapéu preto é usando óculos escuros"	"2.3"	"TRAIN"
12247	"A mulher não está usando óculos ou um cocar"	"A mulher está vestindo um cocar egípcia"	"3.6"	"TRAIN"
12248	"A mulher negra está usando óculos sobre o cocar"	"A mulher está vestindo um cocar egípcia"	"3.6"	"TRAIN"
12249	"A mulher está vestindo um chapéu egípcio na cabeça"	"A mulher está usando óculos e uma touca preta"	"2.5"	"TRAIN"
12250	"A mulher está vestindo um cocar indígena"	"A mulher está usando óculos e uma touca preta"	"3.0"	"TRAIN"
12251	"A mulher está usando óculos e uma touca preta"	"Um egípcio está vestindo touca de uma mulher"	"3.1"	"TRAIN"
12252	"A mulher está usando óculos e uma touca preta"	"A mulher está vestindo um cocar egípcia"	"3.8"	"TRAIN"
12253	"Um caminhante está no topo da montanha e está fazendo uma dança alegre"	"Um caminhante está no topo da montanha e está dançando"	"4.7"	"DEV"
12254	"Um caminhante está no topo da montanha e está dançando"	"Não há dança caminhante no topo da montanha"	"3.2"	"TRAIN"
12255	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição desconfortável"	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição estranho"	"4.2"	"TRAIN"
12256	"Não há um homem em uma rocha elevada acima de algumas árvores em pé em uma posição estranha"	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição estranho"	"4.3"	"TRAIN"
12257	"Um caminhante está no topo da montanha e está dançando"	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição desconfortável"	"2.5"	"TRAIN"
12258	"Um caminhante está no topo da montanha e está dançando"	"Não há um homem em uma rocha elevada acima de algumas árvores em pé em uma posição estranha"	"2.5"	"TRAIN"
12259	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição estranho"	"Um caminhante está no topo da montanha e está fazendo uma dança alegre"	"2.9"	"TRAIN"
12260	"Não há dança caminhante no topo da montanha"	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição estranho"	"2.4"	"TRAIN"
12261	"Um homem é na rocha uma elevada acima de algumas árvores e está de pé numa posição estranho"	"Um caminhante está no topo da montanha e está dançando"	"3.2"	"TRAIN"
12262	"Um vaqueira está montando um cavalo marrom e está curvas um barril"	"Um cowgirl está montando um cavalo e cantos por barril"	"4.7"	"TRAIN"
12263	"Um cowboy está montando um cavalo e encurralar o barril"	"Um cowgirl está montando um cavalo e cantos por barril"	"4.1"	"TRAIN"
12264	"Um cowgirl está montando um barril perto de um cavalo no canto"	"Um cowgirl está montando um cavalo e cantos por barril"	"2.8"	"TRAIN"
12265	"O cavalo marrom é muito perto de um barril vermelho no rodeio"	"O cavalo marrom é perto de um barril vermelho no rodeio"	"4.8"	"TRAIN"
12266	"O cavalo marrom é perto de um barril vermelho no rodeio"	"O cavalo castanho está longe de um barril vermelho no rodeio"	"3.6"	"TRAIN"
12267	"O cavalo marrom é muito perto de um barril vermelho no rodeio"	"Um cowgirl está montando um cavalo e cantos por barril"	"2.9"	"TRAIN"
12268	"O cavalo castanho está longe de um barril vermelho no rodeio"	"Um cowgirl está montando um cavalo e cantos por barril"	"2.5"	"TRAIN"
12269	"Um vaqueira está montando um cavalo marrom e está curvas um barril"	"O cavalo marrom é perto de um barril vermelho no rodeio"	"3.2"	"TRAIN"
12270	"Um cowboy está montando um cavalo e encurralar o barril"	"O cavalo marrom é perto de um barril vermelho no rodeio"	"3.7"	"TRAIN"
12271	"O cavalo marrom é perto de um barril vermelho no rodeio"	"Um cowgirl está montando um barril perto de um cavalo no canto"	"3.1"	"TRAIN"
12272	"Um cowgirl está montando um cavalo e cantos por barril"	"O cavalo marrom é perto de um barril vermelho no rodeio"	"3.8"	"TRAIN"
12273	"Um menino está em pé na água fria"	"Um menino está em pé na água"	"4.1"	"TRAIN"
12274	"Um menino está do lado de fora da água"	"Um menino está em pé na água"	"3.6"	"TRAIN"
12275	"O garoto está nadando através do oceano azul"	"O menino é vasculhar o oceano azul"	"4.2"	"TRAIN"
12276	"O menino está sentando-se perto do oceano azul"	"O menino é vasculhar o oceano azul"	"3.2"	"TRAIN"
12277	"Um menino está em pé na água"	"O garoto está nadando através do oceano azul"	"3.0"	"TRAIN"
12278	"Um menino está em pé na água"	"O menino está sentando-se perto do oceano azul"	"2.8"	"TRAIN"
12279	"O menino é vasculhar o oceano azul"	"Um menino está em pé na água fria"	"3.3"	"TRAIN"
12280	"Um menino está do lado de fora da água"	"O menino é vasculhar o oceano azul"	"3.13"	"DEV"
12281	"Um menino está em pé na água"	"O menino é vasculhar o oceano azul"	"4.0"	"TRAIN"
12282	"Um homem habilidoso está jogando uma guitarra no palco"	"Um homem está jogando uma guitarra no palco"	"4.6"	"TRAIN"
12283	"Um homem está jogando uma guitarra no palco"	"Não há homem tocando uma guitarra no palco"	"3.6"	"TRAIN"
12284	"Uma pessoa tem cabelo loiro e flyaway e está jogando uma guitarra"	"Um guitarrista tem cabelo loiro e flyaway"	"4.7"	"TRAIN"
12285	"Uma pessoa calva está jogando uma guitarra"	"Uma pessoa tem cabelo loiro e flyaway e está jogando uma guitarra"	"3.9"	"DEV"
12286	"Um homem está jogando uma guitarra no palco"	"Um guitarrista tem cabelo loiro e flyaway"	"3.0"	"TRAIN"
12287	"Um homem está jogando uma guitarra no palco"	"Uma pessoa calva está jogando uma guitarra"	"3.8"	"TRAIN"
12288	"Um homem habilidoso está jogando uma guitarra no palco"	"Uma pessoa tem cabelo loiro e flyaway e está jogando uma guitarra"	"3.8"	"TRAIN"
12289	"Não há homem tocando uma guitarra no palco"	"Uma pessoa tem cabelo loiro e flyaway e está jogando uma guitarra"	"3.4"	"TRAIN"
12290	"Um homem está jogando uma guitarra no palco"	"Uma pessoa tem cabelo loiro e flyaway e está jogando uma guitarra"	"3.0"	"TRAIN"
12291	"Várias crianças estão sentando-se e ter seus joelhos levantados"	"Várias crianças estão deitados e estão aumentando seus joelhos"	"4.0"	"TRAIN"
12292	"Várias crianças estão sentando-se e ter seus joelhos levantados"	"Várias crianças estão de pé"	"3.28"	"TRAIN"
12293	"Duas raparigas estão sentados no chão"	"Duas meninas estão sentando-se no chão"	"4.4"	"TRAIN"
12294	"Duas meninas estão deitados no chão"	"Duas meninas estão sentando-se no chão"	"3.8"	"TRAIN"
12295	"Duas raparigas estão sentados no chão"	"Várias crianças estão sentando-se e ter seus joelhos levantados"	"2.9"	"TRAIN"
12296	"Duas meninas estão deitados no chão"	"Várias crianças estão sentando-se e ter seus joelhos levantados"	"2.8"	"TRAIN"
12297	"Várias crianças estão deitados e estão aumentando seus joelhos"	"Duas meninas estão sentando-se no chão"	"2.3"	"TRAIN"
12298	"Várias crianças estão de pé"	"Duas meninas estão sentando-se no chão"	"1.8"	"TRAIN"
12299	"Várias crianças estão sentando-se e ter seus joelhos levantados"	"Duas meninas estão sentando-se no chão"	"3.2"	"TRAIN"
12300	"Uma senhora nua está andando na frente de muitas pessoas na pintura de corpo"	"Uma senhora nua está andando na frente de uma multidão na pintura corporal"	"4.7"	"TRAIN"
12301	"Uma senhora nua está andando na frente de uma multidão na pintura corporal"	"Não há senhora que anda na pintura de corpo na frente de uma multidão"	"2.9"	"TRAIN"
12302	"Uma senhora nua está andando na frente de uma multidão na pintura corporal"	"Uma multidão nua em pintura corporal está andando na frente de uma senhora"	"3.1"	"TRAIN"
12303	"Uma mulher jovem, em topless está coberto de tinta"	"Uma menina de topless é coberto na pintura"	"4.4"	"TRAIN"
12304	"Uma mulher idosa, de topless é coberto na pintura"	"Uma mulher jovem, em topless está coberto de tinta"	"3.8"	"DEV"
12305	"Uma senhora nua está andando na frente de uma multidão na pintura corporal"	"Uma menina de topless é coberto na pintura"	"3.8"	"TRAIN"
12306	"Uma mulher idosa, de topless é coberto na pintura"	"Uma senhora nua está andando na frente de uma multidão na pintura corporal"	"3.1"	"TRAIN"
12307	"Uma mulher jovem, em topless está coberto de tinta"	"Uma senhora nua está andando na frente de muitas pessoas na pintura de corpo"	"3.5"	"TRAIN"
12308	"Não há senhora que anda na pintura de corpo na frente de uma multidão"	"Uma mulher jovem, em topless está coberto de tinta"	"3.2"	"TRAIN"
12309	"Uma multidão nua em pintura corporal está andando na frente de uma senhora"	"Uma mulher jovem, em topless está coberto de tinta"	"3.0"	"TRAIN"
12310	"Uma senhora nua está andando na frente de uma multidão na pintura corporal"	"Uma mulher jovem, em topless está coberto de tinta"	"4.2"	"TRAIN"
12311	"Um grupo de pessoas está perto do oceano"	"Uma multidão de pessoas é perto da água"	"4.3"	"TRAIN"
12312	"Uma multidão de pessoas é perto da água"	"Uma multidão de pessoas está longe da água"	"3.8"	"TRAIN"
12313	"Um grupo de crianças em uniformes está de pé a uma porta e um está beijando a mãe"	"Um grupo de crianças vestindo as mesmas roupas está esperando em um portão e um está beijando a mãe"	"4.5"	"TRAIN"
12314	"Um grupo de crianças em uniformes de pé em uma porta e não há ninguém beijando a mãe"	"Um grupo de crianças em uniformes está de pé a uma porta e um está beijando a mãe"	"3.8"	"TRAIN"
12315	"Um grupo de mães em uniformes está de pé perto das crianças e um está beijando o portão"	"Um grupo de crianças em uniformes está de pé a uma porta e um está beijando a mãe"	"3.3"	"TRAIN"
12316	"Uma multidão de pessoas é perto da água"	"Um grupo de crianças vestindo as mesmas roupas está esperando em um portão e um está beijando a mãe"	"1.6"	"TRAIN"
12317	"Um grupo de crianças em uniformes de pé em uma porta e não há ninguém beijando a mãe"	"Uma multidão de pessoas é perto da água"	"1.3"	"DEV"
12318	"Um grupo de mães em uniformes está de pé perto das crianças e um está beijando o portão"	"Uma multidão de pessoas é perto da água"	"1.7"	"TRAIN"
12319	"Um grupo de pessoas está perto do oceano"	"Um grupo de crianças em uniformes está de pé a uma porta e um está beijando a mãe"	"1.8"	"TRAIN"
12320	"Uma multidão de pessoas está longe da água"	"Um grupo de crianças em uniformes está de pé a uma porta e um está beijando a mãe"	"1.0"	"TRAIN"
12321	"Uma multidão de pessoas é perto da água"	"Um grupo de crianças em uniformes está de pé a uma porta e um está beijando a mãe"	"1.9"	"TRAIN"
12322	"Um homem está em um estacionamento e está jogando tênis contra uma grande parede"	"Um homem solitário está em um estacionamento e está jogando tênis contra uma grande parede"	"4.7"	"TRAIN"
12323	"Um homem está em um estacionamento e está jogando tênis contra uma grande parede"	"Um homem está em um estacionamento e está jogando tênis contra um amigo"	"3.9"	"TRAIN"
12324	"Um homem está apontando para um sedan prata"	"Um homem está apontando para um carro"	"4.4"	"TRAIN"
12325	"Um homem está apontando para um sedan prata"	"Não há homem apontando para um carro"	"4.1"	"TRAIN"
12326	"Um homem está apontando para um carro"	"Um homem está em um estacionamento e está jogando tênis contra uma grande parede"	"2.3"	"TRAIN"
12327	"Um homem está em um estacionamento e está jogando tênis contra uma grande parede"	"Não há homem apontando para um carro"	"1.5"	"TRAIN"
12328	"Um homem está apontando para um sedan prata"	"Um homem solitário está em um estacionamento e está jogando tênis contra uma grande parede"	"1.4"	"TRAIN"
12329	"Um homem está em um estacionamento e está jogando tênis contra um amigo"	"Um homem está apontando para um sedan prata"	"1.3"	"TRAIN"
12330	"Um homem está apontando para um sedan prata"	"Um homem está em um estacionamento e está jogando tênis contra uma grande parede"	"1.3"	"TRAIN"
12331	"Um grupo de pessoas está em uma praia"	"Um grupo de pessoas está perto do mar"	"4.0"	"TRAIN"
12332	"Um grupo de pessoas está em uma praia"	"Um grupo de pessoas está em uma montanha"	"2.6"	"TRAIN"
12333	"Um homem, uma mulher e duas meninas estão andando na praia"	"Quatro pessoas estão andando na praia"	"4.5"	"TRAIN"
12334	"Um homem, uma mulher e duas meninas estão andando na praia"	"Um homem, uma mulher e duas meninas estão sentados na praia"	"3.1"	"TRAIN"
12335	"Um grupo de pessoas está em uma praia"	"Quatro pessoas estão andando na praia"	"4.6"	"TRAIN"
12336	"Um homem, uma mulher e duas meninas estão sentados na praia"	"Um grupo de pessoas está em uma praia"	"4.4"	"TRAIN"
12337	"Um homem, uma mulher e duas meninas estão andando na praia"	"Um grupo de pessoas está perto do mar"	"3.8"	"TRAIN"
12338	"Um homem, uma mulher e duas meninas estão andando na praia"	"Um grupo de pessoas está em uma montanha"	"1.4"	"TRAIN"
12339	"Um homem, uma mulher e duas meninas estão andando na praia"	"Um grupo de pessoas está em uma praia"	"4.3"	"TRAIN"
12340	"Uma estudante com um saco preto é em um trem lotado"	"Uma menina com um saco preto está em um trem lotado"	"4.7"	"TRAIN"
12341	"Não há nenhuma menina com um saco preto em um trem lotado"	"Uma menina com um saco preto está em um trem lotado"	"3.7"	"TRAIN"
12342	"Uma menina com um saco preto está em um trem lotado"	"Um trem preto apertado é no saco de uma menina"	"2.7"	"TRAIN"
12343	"Uma mulher asiática em uma multidão está carregando um saco preto"	"Uma mulher asiática no no meio de muitas pessoas está carregando um saco preto"	"4.8"	"TRAIN"
12344	"Uma mulher asiática em uma multidão não está carregando um saco preto"	"Uma mulher asiática em uma multidão está carregando um saco preto"	"3.8"	"TRAIN"
12345	"Uma mulher asiática no no meio de muitas pessoas está carregando um saco preto"	"Uma menina com um saco preto está em um trem lotado"	"3.5"	"TRAIN"
12346	"Uma menina com um saco preto está em um trem lotado"	"Uma mulher asiática em uma multidão não está carregando um saco preto"	"2.5"	"TRAIN"
12347	"Uma estudante com um saco preto é em um trem lotado"	"Uma mulher asiática em uma multidão está carregando um saco preto"	"2.8"	"TRAIN"
12348	"Não há nenhuma menina com um saco preto em um trem lotado"	"Uma mulher asiática em uma multidão está carregando um saco preto"	"2.6"	"TRAIN"
12349	"Uma mulher asiática em uma multidão está carregando um saco preto"	"Um trem preto apertado é no saco de uma menina"	"2.1"	"TRAIN"
12350	"Uma menina com um saco preto está em um trem lotado"	"Uma mulher asiática em uma multidão está carregando um saco preto"	"3.2"	"TRAIN"
12351	"Um cão está perseguindo o outro e está segurando um pedaço de pau em sua boca"	"Um cão está perseguindo o outro e está segurando um pedaço de madeira em sua boca"	"4.6"	"TRAIN"
12352	"Não há cão perseguindo outro ou segurando uma vara em sua boca"	"Um cão está perseguindo o outro e está segurando um pedaço de pau em sua boca"	"3.9"	"TRAIN"
12353	"Um cão está perseguindo o outro e está segurando um pedaço de pau em sua boca"	"Um cão está perseguindo um pedaço de pau e segurando um outro cão em sua boca"	"3.2"	"TRAIN"
12354	"Dois cães estão correndo e carregando um brinquedo em suas bocas"	"Dois cães estão correndo e carregando um objeto na boca"	"4.3"	"TRAIN"
12355	"Não há cachorro correndo e carregando um objeto em sua boca"	"Dois cães estão correndo e carregando um objeto na boca"	"3.5"	"TRAIN"
12356	"Dois cães estão correndo e carregando um brinquedo em suas bocas"	"Um cão está perseguindo o outro e está segurando um pedaço de pau em sua boca"	"4.2"	"TRAIN"
12357	"Não há cachorro correndo e carregando um objeto em sua boca"	"Um cão está perseguindo o outro e está segurando um pedaço de pau em sua boca"	"3.1"	"TRAIN"
12358	"Um cão está perseguindo o outro e está segurando um pedaço de madeira em sua boca"	"Dois cães estão correndo e carregando um objeto na boca"	"3.9"	"TRAIN"
12359	"Não há cão perseguindo outro ou segurando uma vara em sua boca"	"Dois cães estão correndo e carregando um objeto na boca"	"3.9"	"TRAIN"
12360	"Dois cães estão correndo e carregando um objeto na boca"	"Um cão está perseguindo um pedaço de pau e segurando um outro cão em sua boca"	"3.2"	"TRAIN"
12361	"Um cão está perseguindo o outro e está segurando um pedaço de pau em sua boca"	"Dois cães estão correndo e carregando um objeto na boca"	"4.0"	"TRAIN"
12362	"Uma bola de futebol sujo está rolando em uma rede do gol"	"Uma bola de futebol está rolando em uma rede do gol"	"4.5"	"TRAIN"
12363	"Uma bola de futebol não está rolando em uma rede do gol"	"Uma bola de futebol está rolando em uma rede do gol"	"3.4"	"TRAIN"
12364	"Uma pessoa que joga futebol é chutar uma bola para o gol"	"Um jogador de futebol é chutar uma bola para o gol"	"4.9"	"TRAIN"
12365	"Um jogador de futebol é chutar uma bola para fora da meta"	"Um jogador de futebol é chutar uma bola para o gol"	"4.4"	"TRAIN"
12366	"Uma pessoa que joga futebol é chutar uma bola para o gol"	"Uma bola de futebol está rolando em uma rede do gol"	"4.1"	"TRAIN"
12367	"Uma bola de futebol está rolando em uma rede do gol"	"Um jogador de futebol é chutar uma bola para fora da meta"	"3.2"	"TRAIN"
12368	"Uma bola de futebol sujo está rolando em uma rede do gol"	"Um jogador de futebol é chutar uma bola para o gol"	"3.8"	"TRAIN"
12369	"Um jogador de futebol é chutar uma bola para o gol"	"Uma bola de futebol não está rolando em uma rede do gol"	"2.8"	"TRAIN"
12370	"Uma bola de futebol está rolando em uma rede do gol"	"Um jogador de futebol é chutar uma bola para o gol"	"4.3"	"TRAIN"
12371	"Um homem está descansando em uma cadeira e esfregando os olhos"	"Um homem está sentado em uma cadeira e esfregando os olhos"	"4.3"	"TRAIN"
12372	"Um homem está sentado em uma cadeira e esfregando os olhos"	"Não há um homem sentado em uma cadeira e esfregando os olhos"	"3.8"	"TRAIN"
12373	"Um homem com tatuagens está descansando em um sofá e segurando um lápis"	"Um homem tatuado é em um sofá e está segurando um lápis"	"4.4"	"TRAIN"
12374	"Um homem com tatuagens está descansando em um sofá e segurando um lápis"	"Um homem com tatuagens está descansando em um sofá e está à procura de um lápis"	"2.9"	"TRAIN"
12375	"Um homem com tatuagens está segurando um sofá com um lápis"	"Um homem com tatuagens está descansando em um sofá e segurando um lápis"	"2.6"	"TRAIN"
12376	"Um homem está sentado em uma cadeira e esfregando os olhos"	"Um homem tatuado é em um sofá e está segurando um lápis"	"2.4"	"TRAIN"
12377	"Um homem está sentado em uma cadeira e esfregando os olhos"	"Um homem com tatuagens está descansando em um sofá e está à procura de um lápis"	"2.1"	"TRAIN"
12378	"Um homem com tatuagens está segurando um sofá com um lápis"	"Um homem está sentado em uma cadeira e esfregando os olhos"	"2.0"	"TRAIN"
12379	"Um homem está descansando em uma cadeira e esfregando os olhos"	"Um homem com tatuagens está descansando em um sofá e segurando um lápis"	"2.5"	"TRAIN"
12380	"Um homem com tatuagens está descansando em um sofá e segurando um lápis"	"Não há um homem sentado em uma cadeira e esfregando os olhos"	"1.6"	"TRAIN"
12381	"Um homem com tatuagens está descansando em um sofá e segurando um lápis"	"Um homem está sentado em uma cadeira e esfregando os olhos"	"2.4"	"TRAIN"
12382	"Um cão marrom e branco está sendo executado através da grama alta"	"Um cão marrom e branco está movendo-se através da grama selvagem"	"4.4"	"DEV"
12383	"Um cão marrom e branco está descansando na grama"	"Um cão marrom e branco está sendo executado através da grama alta"	"3.93"	"TRAIN"
12384	"Um cão branco e tan está sendo executado através da grama alta e verde"	"Um cão branco e tan está sendo executado através de um campo"	"4.35"	"DEV"
12385	"Um cão preto e tan está correndo pela grama baixa e verde"	"Um cão branco e tan está sendo executado através da grama alta e verde"	"4.0"	"TRAIN"
12386	"Um cão branco e tan está sendo executado através de um campo"	"Um cão marrom e branco está sendo executado através da grama alta"	"4.0"	"TRAIN"
12387	"Um cão marrom e branco está sendo executado através da grama alta"	"Um cão preto e tan está correndo pela grama baixa e verde"	"3.8"	"TRAIN"
12388	"Um cão marrom e branco está movendo-se através da grama selvagem"	"Um cão branco e tan está sendo executado através da grama alta e verde"	"3.6"	"TRAIN"
12389	"Um cão branco e tan está sendo executado através da grama alta e verde"	"Um cão marrom e branco está descansando na grama"	"3.4"	"TRAIN"
12390	"Um cão branco e tan está sendo executado através da grama alta e verde"	"Um cão marrom e branco está sendo executado através da grama alta"	"4.6"	"TRAIN"
12391	"Um homem com pintura coberta roupa está sentado do lado de fora em uma área movimentada escrever algo"	"Um homem está vestindo roupas que são cobertos com tinta e está sentado fora em uma área movimentada escrever algo"	"4.8"	"TRAIN"
12392	"Não há um homem vestindo roupas que são cobertas com tinta ou está sentado fora em uma área movimentada escrever algo"	"Um homem está vestindo roupas que são cobertos com tinta e está sentado fora em uma área movimentada escrever algo"	"4.1"	"TRAIN"
12393	"Um homem sentado é ocupado escrevendo algo em uma área coberta por tinta"	"Um homem está vestindo roupas que são cobertos com tinta e está sentado fora em uma área movimentada escrever algo"	"3.7"	"TRAIN"
12394	"Um homem está sentado perto de uma bicicleta e está escrevendo uma nota"	"Um homem está de pé perto de uma bicicleta e está escrevendo em um papel peça"	"3.6"	"DEV"
12395	"Um homem está sentado perto de uma bicicleta e está escrevendo uma nota"	"Não há homem que escreve uma nota perto de uma bicicleta"	"4.2"	"TRAIN"
12396	"Um homem está vestindo roupas que são cobertos com tinta e está sentado fora em uma área movimentada escrever algo"	"Um homem está de pé perto de uma bicicleta e está escrevendo em um papel peça"	"2.6"	"TRAIN"
