pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
5609	Três meninas adolescentes estão dançando na sala	Algumas adolescentes estão dançando para a câmera	3.8	TRAIN
5610	Um homem não está despejando óleo nos tomates	O homem está despejando óleo em alguns tomates	3.9	TRAIN
5611	Os corredores estão competindo em volta da pista	Os corredores não estão correndo em torno de uma pista	3.7	TRAIN
5612	O cachorro preto e branco não está correndo e não tem nenhuma pessoa em pé atrás	O cachorro preto e branco está correndo e uma pessoa está atrás dele	3.3	TRAIN
5613	Não tem nenhum homem polvilhando tempero em muitas fatias amanteigadas de pão	Um homem está colocando alho em algumas fatias de pão	3.1	TRAIN
5614	Um trem de brinquedo está atingindo um carro de brinquedo	Não tem nenhum trem de brinquedo batendo em um carro de brinquedo	3.1	TRAIN
5615	Um cachorro está perseguindo outro e está segurando uma vara na sua boca	Dois cachorros estão correndo e carregando um brinquedo em suas bocas	4.2	TRAIN
5616	Dois homens estão jogando pebolim	Um pequeno grupo de mulheres está segurando uma a outra e dançando junto	1.0	TRAIN
5617	Alguns cavalos estão competindo furiosamente sobre a grama verde e pulando um obstáculo	Alguns cavalos estão descansando na grama verde	3.2	TRAIN
5618	Uma vaqueira está montando um cavalo e rodeando um barril	O cavalo marrom está muito perto de um barril vermelho no rodeio	2.9	TRAIN
5619	Uma família está observando um menino que está rebatendo uma bola de beisebol	Uma família está assistindo um menino pequeno que está batendo em uma bola de beisebol	4.6	TRAIN
5620	Um barco está calmamente velejando sobre a água	Um barco está ancorado	3.3	TRAIN
5621	Um homem está despejando óleo em uma frigideira	Um homem está despejando óleo dentro de uma sautese	4.5	TRAIN
5622	Uma menina está usando uma camisa rosa que tem escrita branca e está ficando deitada na grama	A jovem menina com camisa rosa não está tranquilamente deitada na grama	3.7	TRAIN
5623	O homem está tocando um violão	O homem não está tocando violão	4.0	TRAIN
5624	A mulher não está picando alho	A mulher está picando alho	3.0	TRAIN
5625	Os homens estão falando	Algumas mulheres não estão falando	2.5	TRAIN
5626	Um homem, que está jogando, está correndo com a bola em suas mãos	Dois times estão competindo em uma partida de futebol	2.7	TRAIN
5627	Um cachorro ao lado de uma árvore, que provavelmente é um pinheiro, está mordendo um balde	Um cachorro que é peludo e preto está no quintal e está carregando uma cesta em sua boca	3.4	TRAIN
5628	Ninguém está praticando salvamento na água e usando coletes salva-vidas	Um grupo de amigos está navegando a corrente em um bote	2.2	TRAIN
5629	A mulher não está cozinhando alguma coisa	A mulher está cozinhando algo	3.6	TRAIN
5630	Uma multidão perto das pessoas está se beijando dois a dois	Uma mulher está sendo beijada por um homem	3.15	TRAIN
5631	Um homem está sentado confortavelmente à mesa	Um homem rindo está tingindo uma camisa de preto em uma mesa na qual você não pode se sentar	2.4	TRAIN
5632	Alguém em um poleiro está olhando um pequeno gato de madeira que está em um armário branco fora da janela	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	3.2	TRAIN
5633	Um cozinheiro está fatiando alguns pimentões	Os dados de cor laranja estão sendo lançados por um cozinheiro para ganhar a pimenta	2.5	TRAIN
5634	Um homem e uma mulher estão andando agradavelmente	Um homem está andando na chuva	2.7	TRAIN
5635	Uma mulher está praticando wakeboard em um lago	Uma mulher está observando o lago	3.6	TRAIN
5636	Ninguém está cortando um pimentão em pedaços	Uma pessoa está cortando pimentão em pedaços	3.7	TRAIN
5637	Um lêmure está comendo	O animal com olhos grandes está comendo	4.1	TRAIN
5638	Uma mulher está segurando o cachorro	Uma mulher está passeando com o cachorro na rua	3.8	TRAIN
5639	Muitas pessoas estão em um parque de patinação no gelo	Uma pista de patinação no gelo localizada ao ar livre está vazia	3.6	TRAIN
5640	Este peixe está nadando	Alguns peixes estão nadando	4.1	TRAIN
5641	A mulher não está cortando alho em cubos	Uma mulher está picando alho	2.9	TRAIN
5642	Homens estão serrando	Homens estão serrando troncos	4.3	TRAIN
5643	Um homem está apontando para um carro	Um homem está em um estacionamento e está jogando tênis contra uma grande parede	2.3	TRAIN
5644	Alguém está dedilhando o violão	Um homem está tocando um violão	4.0	TRAIN
5645	Um homem usando uma camisa tingida de preto está sentado à mesa e rindo	Um homem não está sentado confortavelmente na mesa	3.0	TRAIN
5646	Um homem está carregando uma planta	Um homem está pegando uma árvore	3.3	TRAIN
5647	Uma pessoa está esfregando uma abobrinha	Não tem nenhuma mulher esfregando uma abobrinha com uma escova de legumes	3.8	TRAIN
5648	O cachorro está mordendo algumas gotas de água	Um cachorro está animadamente brincando com água na grama	3.2	TRAIN
5649	Um gato está tocando um piano	Um homem está tocando dois teclados	2.3	TRAIN
5650	Não tem nenhuma mulher limpando o camarão	Uma mulher está limpando um camarão	3.5	TRAIN
5651	Um gato está tocando teclados	Um gato está sentado em um piano	3.4	TRAIN
5652	Uma pessoa está despejando vegetais picados em uma panela no fogão	Não tem nenhum homem dando tapas na boca de um jacaré	1.0	TRAIN
5653	O elefante está sendo montado pela mulher	O elefante está sendo conduzido sobre uma mulher	3.02	TRAIN
5654	Uma menina pequena está saindo do palco	Uma menina está tocando o piano	2.2	TRAIN
5655	Dois homens estão de pé perto da água e estão segurando ferramentas de pesca	Dois homens estão de pé perto da água e estão segurando varas de pesca	4.5	TRAIN
5656	Um menino está batendo em um homem com uma espada de plástico	Não tem nenhum homem sendo atingido	3.5	TRAIN
5657	Uma mulher está cortando um tomate	Uma mulher está pegando uma lata	1.8	TRAIN
5658	Um homem está sentado no bosque	O homem está escalando no bosque	3.3	TRAIN
5659	Um homem está descendo um penhasco usando uma corda	Um homem está escalando um penhasco com uma corda	3.3	TRAIN
5660	Dois homens estão de pé perto da água e estão segurando varas de pesca	Dois homens estão segurando varas de pesca e equipamentos de pesca	3.9	TRAIN
5661	Um homem está carregando uma planta	Um homem está carregando uma árvore	4.3	TRAIN
5662	Um cavalo está parado	Uma mulher está cortando uma cebola	1.0	TRAIN
5663	Uma menina pequena está tocando um piano de cauda no palco	Não tem nenhuma menina tocando o piano	4.3	TRAIN
5664	Uma pessoa está colocando carne em uma sautese	Uma pessoa está colocando carne em uma sautese descuidadamente	4.3	TRAIN
5665	Várias crianças estão sentadas e levantam seus joelhos	Muitas crianças estão de pé	3.29	TRAIN
5666	A mulher está cozinhando cuidadosamente alguma coisa	Uma mulher está cozinhando ovos	3.9	TRAIN
5667	Uma mulher está fatiando um dente de alho	Uma mulher está fatiando uma pimenta que é grande	2.5	TRAIN
5668	A senhora está rachando um ovo para a batedeira	A senhora está cuidadosamente fatiando a carne	3.2	TRAIN
5669	Não tem nenhum homem fatiando cebola	Uma cebola está sendo cortada por um homem	2.6	TRAIN
5670	A mulher está cozinhando algo	Não tem nenhuma mulher cozinhando ovos	3.0	TRAIN
5671	Não tem nenhum vestido preto, vermelho e rosa sendo usado por uma mulher	Uma mulher está tirando uma capa, que é muito grande, e revelando um vestido extravagante	2.4	TRAIN
5672	Algumas crianças estão pulando em um trampolim	Dois meninos estão brincando em um trampolim	4.3	TRAIN
5673	Não tem nenhum homem cuspindo	Um homem está cuspindo	4.1	TRAIN
5674	Um homem habilidoso está tocando violão no palco	Uma pessoa tem cabelo loiro e esvoaçante e está tocando violão	3.8	TRAIN
5675	Não tem nenhuma pessoa amanteigando a bandeja	Uma pessoa está untando uma assadeira	3.4	TRAIN
5676	Não tem nenhum homem de pé próximo da água e segurando varas de pesca	Dois homens estão de pé perto da água e estão segurando varas de pesca	3.4	TRAIN
5677	A senhora está adicionando queijo ao molho	Um homem está despejando uma panela de molho de queijo em um prato ralado	2.2	TRAIN
5678	Um homem está tocando um violão	Um homem está largando o violão	3.2	TRAIN
5679	Um cavalo está cavalgando sobre um homem	O homem está montando um cavalo	2.9	TRAIN
5680	Uma mulher está ralando cenouras	Uma mulher está guardando cenouras	3.46	TRAIN
5681	Alguém está cortando um tomate	Não tem ninguém cortando um tomate	3.4	TRAIN
5682	Não tem nenhum homem comendo pizza	Um homem está comendo uma pizza	3.2	TRAIN
5683	Duas pessoas estão passeando dois cachorros com pelagens douradas na neve	Duas pessoas estão na neve segurando dois cachorros com pelagens douradas	3.8	TRAIN
5684	O homem está escalando no bosque	O homem não está caminhando na floresta	4.4	TRAIN
5685	Duas crianças pequenas estão comendo enroladinho em um carrinho que é muito pequenino	Duas crianças jovens estão brincando com um homem comendo enroladinho	3.3	TRAIN
5686	Um cachorro, que é preto, e um branco estão encarando um ou outro na rua	Não tem cachorros de diferentes raças se entreolhando através da rua	3.4	TRAIN
5687	Ninguém está fatiando um pedaço de pão	Uma pessoa está fatiando um pedaço de pão	3.2	TRAIN
5688	Não tem nenhuma mulher mergulhando um camarão na massa	Uma mulher está mergulhando um camarão na massa	4.1	TRAIN
5689	Um cachorro branco e castanho está andando pela água com dificuldade	Um cachorro que tem a pelagem branca e castanha está trotando pelo raso	4.0	TRAIN
5690	Não tem nenhum time jogando futebol de campo	Duas equipes estão jogando futebol de campo	2.8	TRAIN
5691	O médico está ajudando o paciente	O médico não está ajudando o paciente	3.4	TRAIN
5692	Uma pessoa está descascando uma cebola	A pessoa não está fatiando cebolas	3.0	TRAIN
5693	O homem está dançando	A mulher está dançando	3.6	TRAIN
5694	Uma pedestre está construindo bicicletas rosas para ciclistas que usam boás	Uma mulher que está usando um boá rosa está andando de bicicleta por uma ponte construída para pedestres	2.8	TRAIN
5695	O gato pequeno está brincando com um brinquedo	Um filhote de gato está brincando com uma corda azul de brinquedo	4.6	TRAIN
5696	Uma mulher está soltando um bebê canguru dos seus braços	A mulher está pegando e segurando um bebê canguru	3.6	TRAIN
5697	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	Alguém em um poleiro está olhando um pequeno gato de madeira que está em um armário branco fora da janela	3.2	TRAIN
5698	Uma mulher está dançando e um homem está tocando o teclado	Uma mulher está parada e um homem está sentado e à toa	2.8	TRAIN
5699	Não tem nenhuma mulher descascando uma batata	Uma mulher está descascando uma batata	2.8	TRAIN
5700	Um corredor está rodeando um esquilo	Um esquilo está rodando em círculos	3.1	TRAIN
5701	Uma mulher está tocando flauta	Uma menina está fazendo uma flauta que não deve ser tocada	2.7	TRAIN
5702	Não tem nenhuma mulher picando um polvo	Uma mulher está picando um polvo	3.4	TRAIN
5703	Um menino pequeno receoso está em uma parede de escalada	Um alpinista na parede está preso com uma corda construída artificialmente ao menino escalando	3.4	TRAIN
5704	Um tigre está andando sem rumo	Um tigre está andando em volta da gaiola	4.2	TRAIN
5705	O ar está pregando um truque em um ciclista em performance	O ciclista está realizando um truque no ar	2.4	TRAIN
5706	Não tem nenhum ciclista pulando no ar	Um homem está pulando em uma piscina vazia	1.2	TRAIN
5707	Um homem está fritando uma tortilha	Ninguém está realizando um truque de cartas	1.0	TRAIN
5708	Um menino está em pé em frente ao edifício azul no espaço reservado para pessoas com deficiência	Um menino de camisa vermelha está atrás de uma parede azul comprida e está abaixando uma sobrancelha, de frente para a câmera	2.2	TRAIN
5709	Um cachorro está latindo	Um avião está voando	1.0	TRAIN
5710	Uma pessoa está mexendo fortemente ovos em uma tigela	Uma mulher está batendo no homem que está mantendo dois ovos em uma tigela, usando um batedor de metal	2.6	TRAIN
5711	Uma mulher está esvaziando a água de uma caneca	Um menino está enchendo um jarro com água	1.8	TRAIN
5712	O homem está espalhando descuidadamente a manteiga em uma fatia de pão de alho	Um homem está espalhando manteiga em um pedaço de pão que é grande	4.0	TRAIN
5713	Um grupo de pessoas está dançando	Não tem nenhum grupo de pessoas dançando	3.6	TRAIN
5714	Uma criança está correndo para dentro e para fora das ondas oceânicas	Uma criança está encarando as ondas do oceano	3.7	TRAIN
5715	Uma criança está segurando uma pistola de água	Não tem nenhuma criança segurando uma pistola de água	3.04	TRAIN
5716	Um homem está tocando violão alto	O homem barulhento não foi autorizado a tocar o violão	2.6	TRAIN
5717	Duas pessoas estão jogando pingue-pongue	Alguns animais estão brincando na água	1.0	TRAIN
5718	O cervo está saltando sobre a cerca	O cervo não está pulando por cima da cerca	3.6	TRAIN
5719	A senhora está quebrando um ovo para a batedeira	A senhora está fatiando a carne	1.86	TRAIN
5720	Três crianças estão pulando nas folhas	Crianças de camisas vermelhas estão brincando nas folhas	3.9	TRAIN
5721	O gato está brincando com um dispositivo	O menino está brincando na lama	1.0	TRAIN
5722	Quatro garotas estão fazendo ponte e brincando ao ar livre	Quatro meninas estão fazendo pontes e brincando em uma área coberta	4.0	TRAIN
5723	Uma mulher não está tocando um violão elétrico	A mulher está tocando um violão elétrico	3.2	TRAIN
5724	Um motociclista está usando um equipamento que é preto	Um homem está usando um capacete preto e empurrando uma bicicleta	3.3	TRAIN
5725	Uma mulher está entregando bolas de vôlei para outra mulher	Uma mulher está sacando bolas de vôlei sobre uma rede	3.6	TRAIN
5726	O homem não está tocando a flauta	O homem está tocando a flauta	4.1	TRAIN
5727	Um gato está brincando em um ventilador de teto em movimento	Um gato está preso em um ventilador de teto móvel	4.0	TRAIN
5728	Não tem nenhuma senhora de pintura corporal andando em frente a uma multidão	Uma jovem mulher de topless está coberta de tinta	3.2	TRAIN
5729	Um homem está cantando e tocando o violão	Um homem está abrindo uma pequenina embalagem que contém fones de ouvido	1.5	TRAIN
5730	Um homem está tocando um violão	Um homem toca um piano em um concerto	2.8	TRAIN
5731	Uma vaqueira está montando um cavalo e rodeando um barril	Um vaqueiro está montando um cavalo e cercando um barril	4.1	TRAIN
5732	Duas pessoas estão na neve segurando dois cachorros com pelagens douradas	Duas pessoas estão na neve, usando roupas que oferecem camuflagem	2.6	TRAIN
5733	Um motociclista está usando um equipamento que é preto	Um capacete preto está sendo usado por um homem que está empurrando uma bicicleta	3.5	TRAIN
5734	A mulher está usando óculos e uma touca preta	Um egípcio está vestindo uma toca de mulher	3.1	TRAIN
5735	O cachorro está brincando com um recipiente plástico	O cachorro não está brincando com um recipiente de plástico	3.6	TRAIN
5736	Uma pessoa está picando rapidamente os cogumelos com uma faca	Não tem nenhum homem picando alguns cogumelos rapidamente com uma faca	3.7	TRAIN
5737	O urso panda não está deitado nos troncos	Um panda fofo está ficando deitado	4.3	TRAIN
5738	Uma mulher está sacando bolas de vôlei sobre uma rede	Uma mulher está jogando bolas de vôlei sobre uma rede	4.1	TRAIN
5739	Um cachorro branco e castanho está andando ansiosamente pela água com dificuldade	Um cachorro que tem pelagem castanha e branca está trotando pelo raso	3.8	TRAIN
5740	Um homem está sentado no chão em uma sala e está dedilhando um violão	Não tem nenhum homem sentado no chão tocando violão	4.3	TRAIN
5741	Alguém está sentado na cachoeira e está olhando para uma mulher	Uma mulher está sentada e olhando para uma cachoeira	3.1	TRAIN
5742	A mulher não está passeando o cachorro	Uma mulher está passeando com o cachorro na rua	2.6	TRAIN
5743	O homem está fatiando a batata	O homem está cozinhando fatias de batata	3.8	TRAIN
5744	Um mágico está cortando uma menina em dois pedaços como se fosse manteiga	Uma menina está cortando manteiga em duas partes	2.2	TRAIN
5745	Um homem está sendo parado em uma ponte de corda	Um menino está andando através de uma ponte	2.1	TRAIN
5746	A mulher está tocando um violão elétrico	Uma mulher não está tocando um violão elétrico	3.2	TRAIN
5747	Um grupo de pessoas está em silêncio	Algumas pessoas estão cantando	2.1	TRAIN
5748	Um cervo está pulando uma cerca	Um cervo está pulando sobre o recinto	4.2	TRAIN
5749	Não tem nenhum bebê brincando com um cachorro	Um menino pequenino está brincando com um cachorro	3.2	TRAIN
5750	Uma sala de aula está cheia de estudantes	Os alunos estão enchendo a sala de aula	4.3	TRAIN
5751	Duas pessoas em uma corrida estão virando os pneus de um trator	Dois homens estão competindo em uma competição de pneus	3.8	TRAIN
5752	Um homem negro de verde está andando em uma bicicleta	Um homem está realizando um truque em uma bicicleta verde	2.7	TRAIN
5753	Um homem está cortando uma árvore com um machado	Uma pessoa está plantando uma árvore	2.5	TRAIN
5754	Não tem nenhum mímico atuando	Os homens estão se apresentando no palco	2.13	TRAIN
5755	Um homem bêbado está ordenhando um gato	Um filhote de gato está bebendo leite fresco	1.7	TRAIN
5756	Alguns meninos estão na frente de pessoas dançando	Os meninos estão dançando na frente de algumas pessoas	3.7	TRAIN
5757	Uma mulher está pilotando uma moto aquática	O menino está andando em um triciclo	1.4	TRAIN
5758	A mulher está passando sombra	Uma mulher está removendo cosméticos de sua pálpebra	3.13	TRAIN
5759	Não tem nenhuma mulher acariciando um lêmure	Uma mulher está acariciando um lêmure	3.5	TRAIN
5760	Um menino está alegremente tocando um piano	Um piano está sendo tocado por um homem	3.2	TRAIN
5761	Não tem nenhum homem tocando a bateria	Um homem está tocando bateria	4.3	TRAIN
5762	Um homem está tocando um violão	Uma mulher está tocando um violão elétrico	3.9	TRAIN
5763	Uma mulher está picando um polvo	A mulher está cortando polvo cozido	4.4	TRAIN
5764	Não tem nenhum gato branco empoleirado em um pequenino armário de madeira olhando para fora da janela	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	3.3	TRAIN
5765	Um gato está tocando um teclado	Um homem está tocando dois teclados	2.1	TRAIN
5766	Um menino está correndo para longe de uma linha de pesca	Um menino está pendurando uma vara para pesca e correndo em frente a um peixe	2.7	TRAIN
5767	Duas pessoas estão se beijando perto de uma multidão	Não tem nenhuma mulher sendo beijada por um homem	3.1	TRAIN
5768	Dois cachorros de raças diferentes estão se olhando através da rua	Ao longo de duas ruas, diferentes raças de cachorros estão sendo observadas	3.1	TRAIN
5769	Dois homens não estão segurando varas de pescar	Dois homens estão de pé perto da água e estão segurando varas de pesca	3.6	TRAIN
5770	Alguns animais estão brincando na água	Alguns animais estão fora da água	3.6	TRAIN
5771	Não tem nenhum homem apontando para um carro	Um homem está apontando para um sedã prateado	4.1	TRAIN
5772	Duas crianças estão deitadas na neve e estão fazendo anjos de neve	Duas pessoas usando roupas para neve estão no chão fazendo anjos da neve	4.6	TRAIN
5773	Cinco crianças estão de pé em frente a uma cabana de madeira	Cinco crianças estão de pé juntas e uma criança tem uma pistola	3.0	TRAIN
5774	Um homem está gritando	Não tem nenhum homem gritando	4.0	TRAIN
5775	O menino jovem está correndo pelas ondas do oceano	Um menino está acenando do oceano para alguns jovens corredores	3.0	TRAIN
5776	Um homem está amarrando um sapato	Não tem nenhum homem amarrando um sapato	2.9	TRAIN
5777	Uma máquina está apontando um lápis	A máquina não está apontando um lápis	2.8	TRAIN
5778	Uma criança jovem está usando botas verdes e brincando em uma poça cheia de lama	Uma criança jovem está usando botas feitas de borracha verde e está brincando em uma poça de lama	4.6	TRAIN
5779	Um homem está abrindo um pacote que não contém fones de ouvido	Um homem está abrindo um pacote que contém fones de ouvido	3.4	TRAIN
5780	Duas pessoas estão na neve sem usar roupas que proporcionam camuflagem	Duas pessoas estão passeando dois cachorros com pelagens douradas na neve	2.1	TRAIN
5781	Um homem está rezando	Um homem está realizando uma dança	2.1	TRAIN
5782	Alguns nadadores estão competindo em um lago	Vários nadadores estão pulando na água	3.5	TRAIN
5783	Duas crianças jovens estão comendo enroladinhos	Duas crianças pequenas estão comendo em um carrinho muito pequenino cheio de enroladinhos	3.0	TRAIN
5784	Os jóqueis estão correndo a cavalos no campo, que é completamente verde	Alguns cavalos estão descansando na grama verde	2.9	TRAIN
5785	As crianças da família estão brincando e aguardando	Três crianças asiáticas estão dançando e não há nenhum homem olhando	2.7	TRAIN
5786	O elefante está sendo conduzido sobre uma mulher	O elefante está sendo montado pela mulher	3.02	TRAIN
5787	A mulher está removendo maquiagem	Uma mulher está passando sombra	3.0	TRAIN
5788	Uma criança está tocando um instrumento	Uma criança está praticando com um instrumento	4.5	TRAIN
5789	O jogador de futebol não está chutando a bola entre as pernas de alguém	O jogador de futebol de campo está chutando a bola entre as pernas de alguém	3.2	TRAIN
5790	Uma pessoa vestindo roupas para andar de bicicleta está de pé firmemente em frente às montanhas	Um grupo de pessoas está equipado com equipamentos de segurança	2.4	TRAIN
5791	Um homem está juntando massa	Um homem está espalhando massa	4.0	TRAIN
5792	Uma pessoa está cortando cogumelos com uma faca	Não tem nenhuma pessoa cortando alguns cogumelos	4.1	TRAIN
5793	A mulher está fatiando uma cebola	A mulher não está fatiando cebolas	3.33	TRAIN
5794	Alguém está fatiando um tomate	A pessoa está rapidamente fatiando um vegetal	3.8	TRAIN
5795	A mulher está tocando um violão elétrico	Um homem está guardando um violão acústico	2.6	TRAIN
5796	A mulher com a faca não está fatiando uma pimenta	A mulher com uma faca está fatiando uma pimenta	4.2	TRAIN
5797	Um chimpanzé está chutando agressivamente o alvo	A mulher está despejando óleo em uma sautese	1.0	TRAIN
5798	Um cachorro está saltando alto no ar e outro está observando	Dois cachorros estão dormindo perto de uma árvore	2.6	TRAIN
5799	Dois cachorros estão lutando e se abraçando	Um cachorro castanho está ajudando outro animal na frente do homem de calça	2.3	TRAIN
5800	Um leão está cansadamente andando ansiosamente em uma jaula	Um leão está lentamente se movendo	4.0	TRAIN
5801	Uma grande bola verde está atingindo uma batata	Uma batata grande está batendo em uma bola verde	4.1	TRAIN
5802	O homem está tocando o piano com seu nariz	Não tem nenhum homem tocando piano com o nariz	2.9	TRAIN
5803	Duas crianças estão deitadas na neve e estão fazendo anjos de neve	Ninguém de roupas para neve está deitado na neve e fazendo anjos da neve	3.6	TRAIN
5804	Ninguém está brincando em um trampolim	Algumas crianças estão pulando em um trampolim	3.8	TRAIN
5805	Três jovens homens estão correndo, pulando e chutando perto de uma máquina de venda	Três homens jovens estão correndo, pulando e chutando furiosamente perto de uma máquina de vendas	4.4	TRAIN
5806	Uma mulher está descascando uma batata	Uma casca de batata está caindo sobre uma mulher	3.5	TRAIN
5807	Um jogador está arremessando a bola	Um jogador está correndo com a bola	3.5	TRAIN
5808	O homem está apagando o trabalho de outro homem na lousa	A mulher está apagando o desenho no quadro	3.6	TRAIN
5809	O homem não está tocando uma flauta	O homem está tocando uma flauta	3.4	TRAIN
5810	Um homem está fatiando um tomate	Uma mulher está fatiando uma cenoura	3.0	TRAIN
5811	Uma mulher está fatiando uma batata	A cenoura está sendo fatiada por uma mulher	3.1	TRAIN
5812	Um homem está tocando uma flauta de madeira	Não tem nenhum homem tocando piano	3.7	TRAIN
5813	Não tem nenhuma mulher fatiando um tomate	Uma mulher está descascando uma batata	2.9	TRAIN
5814	Um gato está preso em um ventilador de teto móvel	Um gato está balançando em um ventilador	4.3	TRAIN
5815	Uma mulher e um cachorro estão sentados em um toco de árvore	Uma mulher e um cachorro estão de pé perto de um toco de árvore	3.5	TRAIN
5816	Não tem nenhum homem falando no palco	Um homem está falando em um palco	3.8	TRAIN
5817	Uma mulher está usando um lápis de olho e está aplicando delineador em sua pálpebra	Uma mulher está cuidadosamente aplicando cosméticos em sua pálpebra	4.3	TRAIN
5818	O homem está levantando halteres	O homem não está levantando pesos	4.2	TRAIN
5819	Alguém está dando comida a um animal	O piano não está sendo tocado por ninguém	1.0	TRAIN
5820	Não tem nenhuma menina com uma sacola preta em um trem lotado	Uma mulher asiática na multidão está carregando uma sacola preta	2.6	TRAIN
5821	Uma menina loira está pegando ondas	Uma menina loira acena enquanto está passando	3.2	TRAIN
5822	Um homem está fatiando um tomate	Não tem nenhum homem fatiando um pão	2.7	TRAIN
5823	A senhora está rachando um ovo para a batedeira	A senhora não está cortando a carne	1.9	TRAIN
5824	A tartaruga está seguindo o peixe	A tartaruga não está seguindo o peixe	4.0	TRAIN
5825	Um homem está perdendo a bola de futebol de campo	Um homem está chutando uma bola de futebol de campo	4.3	TRAIN
5826	Duas pessoas estão jogando pingue-pongue	Alguns animais estão brincando selvagemente na água	1.1	TRAIN
5827	Um homem está pegando um peixe	Uma mulher está libertando um peixe	2.5	TRAIN
5828	Um cachorro branco e castanho está andando pela água com dificuldade	Um casaco marrom e branco está flutuando no raso próximo a um cachorro trotando	2.5	TRAIN
5829	A pessoa está cortando em cubos uma pimenta que é laranja	Algumas campainhas estão soando perto de um cozinheiro fatiando pimentas	2.3	TRAIN
5830	Uma mulher não está fervendo camarões	Uma mulher está fervendo camarões	3.19	TRAIN
5831	Não tem nenhum texugo cavando a terra astutamente	Um texugo está cavando a terra astutamente	3.9	TRAIN
5832	Um cachorro, que é castanho, e um que é preto estão correndo na grama	A luz no quintal está pregando truques no escuro no cachorro castanho e preto	2.5	TRAIN
5833	Um animal está rastejando sob uma peça de mobiliário	Um gato está engatinhando debaixo de uma peça de mobiliário	4.4	TRAIN
5834	Um homem de macacão azul está corajosamente empinando uma motocicleta	Um artista corajoso está empinando uma motocicleta sobre um homem de macacão azul	3.6	TRAIN
5835	Não tem nenhum jovem menino tocando um instrumento de sopro	Uma criança está tocando um instrumento	3.6	TRAIN
5836	Não tem nenhum homem segurando um sapo	A mulher está manuseando um sapo	3.2	TRAIN
5837	Uma pessoa está mexendo fortemente ovos em uma tigela	Uma pessoa forte está deixando o batedor na tigela perto dos ovos	3.6	TRAIN
5838	Não há nenhum homem dando mortais em um trampolim	Várias crianças estão pulando em um trampolim	3.2	TRAIN
5839	Um cachorro pequeno está correndo e seu dono está tentando pegá-lo	O cachorro, que é preto e branco, está correndo e uma pessoa está parada atrás dele	3.7	TRAIN
5840	Duas crianças jovens estão jejuando	Duas crianças pequenas estão comendo enroladinho em um carrinho que é muito pequenino	3.0	TRAIN
5841	Um jogador de futebol está tocando piano	Um homem está tocando flauta	1.8	TRAIN
5842	Não há nenhum cachorro rolando de um lado para outro	Um filhote de cachorro está rolando de um lado para outro de costas repetidamente	3.8	TRAIN
5843	Um cachorro, que é grande e cinza, está carregando uma bola na boca e correndo através da grama	Um cachorro, que é grande e cinza, está derrubando uma bola de sua boca e parando na grama	2.6	TRAIN
5844	Um indivíduo está batendo um ovo	A mulher está mexendo ovos em uma tigela	3.9	TRAIN
5845	Uma tartaruga de mar está procurando peixes	A tartaruga está seguindo o peixe vermelho	4.0	TRAIN
5846	A senhora está cuidadosamente fatiando a carne	A senhora está rachando um ovo para a batedeira	3.2	TRAIN
5847	Uma pessoa não está tocando o teclado	Uma pessoa está tocando o teclado	4.0	TRAIN
5848	Um homem está conversando	Um homem está rindo	3.3	TRAIN
5849	Um homem está se exercitando	A menina está se exercitando	3.7	TRAIN
5850	Dois cachorros estão correndo e levando um objeto em suas bocas	Não tem nenhum cachorro perseguindo um outro ou segurando uma vara na boca	3.9	TRAIN
5851	O gato está brincando com uma melancia	O gato não está brincando com uma melancia	4.0	TRAIN
5852	Uma mulher está cortando vegetais	Uma mulher está cortando algumas flores	2.2	TRAIN
5853	Uma menina está vestindo uma camiseta e tem a sua boca aberta	Uma menina da Ásia, na frente de uma janela de tijolos, parece surpresa	3.0	TRAIN
5854	O menino jovem está escalando a parede de pedra	Um jovem alpinista está fazendo uma parede de escalada para os meninos	3.3	TRAIN
5855	Futebol está sendo jogado por dois times concorrentes	Um jogador está correndo com a bola	3.0	TRAIN
5856	Um tigre está andando em volta da gaiola	Um tigre está andando sem rumo	4.2	TRAIN
5857	Uma mulher está batendo no homem que está mantendo dois ovos em uma tigela, usando um batedor de metal	Uma pessoa está mexendo fortemente ovos em uma tigela	2.6	TRAIN
5858	Um barco está calmamente velejando sobre a água	O homem é um tocador de violão	1.0	TRAIN
5859	Uma pessoa está dançando no telhado	Um homem está em pé no topo do telhado e está tocando um violino	2.6	TRAIN
5860	Não tem nenhuma criança deitada na neve e fazendo anjos de neve	Duas pessoas de roupas para neve estão deitadas na neve e estão fazendo anjos de neve	3.3	TRAIN
5861	Não tem nenhum homem comendo alguma comida	O homem está comendo	3.3	TRAIN
5862	Uma mulher está penteando o cabelo	Uma mulher está fervendo camarões	1.4	TRAIN
5863	Um homem está fatiando a cenoura com uma máquina	Um homem está comendo uma cenoura fatiada por uma máquina	3.6	TRAIN
5864	Não tem nenhum homem sentado no chão tocando violão	Um homem está sentado no chão e está tocando um violão	3.1	TRAIN
5865	O homem está tocando piano	Um cara está brincando animadamente com uma bola de meia	1.3	TRAIN
